Date,UV
2022-06-24 08:45:00,10.966600000000001
2022-06-24 09:35:00,20.5379
2022-06-24 10:00:00,26.6023
2022-06-24 10:30:00,36.671299999999995
2022-06-24 11:15:00,45.469
2022-06-24 11:30:00,48.064
2022-06-24 12:33:00,56.388
2022-06-24 13:00:00,58.492000000000004
2022-06-24 13:35:00,62.546
2022-06-24 14:15:00,61.918
2022-06-24 14:30:00,61.106
2022-06-24 15:00:00,58.585
2022-06-24 16:00:00,47.681999999999995
